Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
"299","'275","Palestine","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2020","2020","PPP dollar per person per day","3.356000","E"
"299","'275","Palestine","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","3.285000","E"
"299","'275","Palestine","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.649000","E"
"299","'275","Palestine","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","1.127000","E"
"299","'275","Palestine","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.187000","E"
"299","'275","Palestine","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","0.564000","E"
"299","'275","Palestine","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","0.695000","E"
"299","'275","Palestine","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.122000","E"
"299","'275","Palestine","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2017","2017","%","18.000000","E"
"299","'275","Palestine","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2018","2018","%","18.400000","E"
"299","'275","Palestine","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2019","2019","%","18.000000","E"
"299","'275","Palestine","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2020","2020","%","20.000000","E"
"299","'275","Palestine","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2021","2021","%","15.400000","E"
"299","'275","Palestine","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2017","2017","million No","0.800000","E"
"299","'275","Palestine","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No","0.800000","E"
"299","'275","Palestine","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No","0.800000","E"
"299","'275","Palestine","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No","1.000000","E"
"299","'275","Palestine","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2021","2021","million No","0.800000","E"
"166","'591","Panama","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2017","2017","PPP dollar per person per day","4.225000","E"
"166","'591","Panama","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2018","2018","PPP dollar per person per day","4.268000","E"
"166","'591","Panama","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2019","2019","PPP dollar per person per day","4.382000","E"
"166","'591","Panama","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2020","2020","PPP dollar per person per day","4.476000","E"
"166","'591","Panama","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","4.687000","E"
"166","'591","Panama","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.690000","E"
"166","'591","Panama","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","1.110000","E"
"166","'591","Panama","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.306000","E"
"166","'591","Panama","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","1.295000","E"
"166","'591","Panama","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","0.654000","E"
"166","'591","Panama","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.170000","E"
"166","'591","Panama","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2017","2017","%","17.500000","E"
"166","'591","Panama","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2018","2018","%","15.500000","E"
"166","'591","Panama","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2019","2019","%","15.200000","E"
"166","'591","Panama","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2020","2020","%","18.900000","E"
"166","'591","Panama","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2021","2021","%","17.000000","E"
"166","'591","Panama","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2017","2017","million No","0.700000","E"
"166","'591","Panama","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No","0.600000","E"
"166","'591","Panama","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No","0.600000","E"
"166","'591","Panama","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No","0.800000","E"
"166","'591","Panama","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2021","2021","million No","0.700000","E"
"169","'600","Paraguay","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2017","2017","PPP dollar per person per day","3.430000","E"
"169","'600","Paraguay","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2018","2018","PPP dollar per person per day","3.511000","E"
"169","'600","Paraguay","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2019","2019","PPP dollar per person per day","3.519000","E"
"169","'600","Paraguay","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2020","2020","PPP dollar per person per day","3.543000","E"
"169","'600","Paraguay","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","3.867000","E"
"169","'600","Paraguay","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.474000","E"
"169","'600","Paraguay","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","0.809000","E"
"169","'600","Paraguay","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.826000","E"
"169","'600","Paraguay","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","0.724000","E"
"169","'600","Paraguay","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","0.455000","E"
"169","'600","Paraguay","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.142000","E"
"169","'600","Paraguay","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2017","2017","%","19.900000","E"
"169","'600","Paraguay","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2018","2018","%","18.300000","E"
"169","'600","Paraguay","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2019","2019","%","17.700000","E"
"169","'600","Paraguay","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2020","2020","%","20.300000","E"
"169","'600","Paraguay","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2021","2021","%","20.400000","E"
"169","'600","Paraguay","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2017","2017","million No","1.300000","E"
"169","'600","Paraguay","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No","1.200000","E"
"169","'600","Paraguay","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No","1.200000","E"
"169","'600","Paraguay","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No","1.300000","E"
"169","'600","Paraguay","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2021","2021","million No","1.400000","E"
"170","'604","Peru","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2017","2017","PPP dollar per person per day","3.084000","E"
"170","'604","Peru","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2018","2018","PPP dollar per person per day","3.062000","E"
"170","'604","Peru","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2019","2019","PPP dollar per person per day","3.098000","E"
"170","'604","Peru","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2020","2020","PPP dollar per person per day","3.133000","E"
"170","'604","Peru","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","3.334000","E"
"170","'604","Peru","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.591000","E"
"170","'604","Peru","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","0.898000","E"
"170","'604","Peru","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.350000","E"
"170","'604","Peru","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","0.552000","E"
"170","'604","Peru","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","0.570000","E"
"170","'604","Peru","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.122000","E"
